files,y
./data/dog.8011.jpg,True
./data/cat.5077.jpg,False
./data/dog.7322.jpg,True
./data/cat.2718.jpg,False
./data/cat.10151.jpg,False
./data/cat.3406.jpg,False
./data/dog.1753.jpg,True
./data/cat.4369.jpg,False
./data/cat.7660.jpg,False
./data/dog.5535.jpg,True
./data/cat.8553.jpg,False
./data/cat.9895.jpg,False
./data/cat.1211.jpg,False
./data/dog.3144.jpg,True
./data/dog.775.jpg,True
./data/dog.11102.jpg,True
./data/cat.6218.jpg,False
./data/dog.11664.jpg,True
./data/dog.3622.jpg,True
./data/cat.1577.jpg,False
./data/cat.12020.jpg,False
./data/dog.5253.jpg,True
./data/cat.7106.jpg,False
./data/cat.8235.jpg,False
./data/cat.952.jpg,False
./data/dog.9469.jpg,True
./data/dog.1035.jpg,True
./data/cat.3360.jpg,False
./data/cat.11529.jpg,False
./data/cat.10637.jpg,False
./data/dog.6982.jpg,True
./data/dog.8777.jpg,True
./data/dog.7444.jpg,True
./data/cat.5711.jpg,False
./data/cat.946.jpg,False
./data/cat.3374.jpg,False
./data/dog.1021.jpg,True
./data/dog.6996.jpg,True
./data/cat.10623.jpg,False
./data/dog.8763.jpg,True
./data/cat.5705.jpg,False
./data/dog.7450.jpg,True
./data/dog.12379.jpg,True
./data/dog.11670.jpg,True
./data/dog.4159.jpg,True
./data/cat.1563.jpg,False
./data/dog.3636.jpg,True
./data/cat.12034.jpg,False
./data/dog.2528.jpg,True
./data/cat.7112.jpg,False
./data/dog.5247.jpg,True
./data/cat.8221.jpg,False
./data/dog.10208.jpg,True
./data/dog.5521.jpg,True
./data/cat.7674.jpg,False
./data/cat.8547.jpg,False
./data/cat.9881.jpg,False
./data/dog.761.jpg,True
./data/dog.3150.jpg,True
./data/cat.1205.jpg,False
./data/dog.11116.jpg,True
./data/cat.9659.jpg,False
./data/dog.8005.jpg,True
./data/dog.7336.jpg,True
./data/cat.5063.jpg,False
./data/cat.10145.jpg,False
./data/dog.1747.jpg,True
./data/cat.3412.jpg,False
./data/dog.6028.jpg,True
./data/dog.991.jpg,True
./data/dog.5509.jpg,True
./data/dog.10220.jpg,True
./data/dog.2266.jpg,True
./data/dog.3178.jpg,True
./data/dog.749.jpg,True
./data/cat.7884.jpg,False
./data/cat.9671.jpg,False
./data/dog.4617.jpg,True
./data/cat.6542.jpg,False
./data/dog.12437.jpg,True
./data/cat.2724.jpg,False
./data/cat.11273.jpg,False
./data/dog.6000.jpg,True
./data/cat.4355.jpg,False
./data/dog.9333.jpg,True
./data/cat.4433.jpg,False
./data/dog.6766.jpg,True
./data/dog.9455.jpg,True
./data/cat.11515.jpg,False
./data/dog.8993.jpg,True
./data/dog.1009.jpg,True
./data/cat.2042.jpg,False
./data/dog.12351.jpg,True
./data/dog.7478.jpg,True
./data/cat.9117.jpg,False
./data/cat.6224.jpg,False
./data/dog.4171.jpg,True
./data/dog.11658.jpg,True
./data/dog.2500.jpg,True
./data/dog.11880.jpg,True
./data/cat.8209.jpg,False
./data/dog.10546.jpg,True
./data/cat.9103.jpg,False
./data/dog.4165.jpg,True
./data/cat.6230.jpg,False
./data/dog.2514.jpg,True
./data/dog.11894.jpg,True
./data/cat.12008.jpg,False
./data/dog.10552.jpg,True
./data/dog.6772.jpg,True
./data/cat.4427.jpg,False
./data/dog.9441.jpg,True
./data/cat.11501.jpg,False
./data/cat.3348.jpg,False
./data/dog.8987.jpg,True
./data/cat.2056.jpg,False
./data/cat.5739.jpg,False
./data/dog.12345.jpg,True
./data/dog.12423.jpg,True
./data/dog.8039.jpg,True
./data/cat.10179.jpg,False
./data/cat.2730.jpg,False
./data/cat.11267.jpg,False
./data/cat.4341.jpg,False
./data/dog.6014.jpg,True
./data/dog.9327.jpg,True
./data/dog.985.jpg,True
./data/dog.10234.jpg,True
./data/cat.7648.jpg,False
./data/dog.2272.jpg,True
./data/cat.1239.jpg,False
./data/cat.7890.jpg,False
./data/cat.9665.jpg,False
./data/cat.6556.jpg,False
./data/dog.4603.jpg,True
./data/dog.3187.jpg,True
./data/cat.6.jpg,False
./data/cat.8590.jpg,False
./data/dog.4830.jpg,True
./data/cat.9856.jpg,False
./data/dog.2299.jpg,True
./data/dog.1790.jpg,True
./data/cat.2903.jpg,False
./data/dog.1948.jpg,True
./data/cat.10192.jpg,False
./data/cat.749.jpg,False
./data/dog.6941.jpg,True
./data/dog.7487.jpg,True
./data/cat.991.jpg,False
./data/dog.6799.jpg,True
./data/dog.5290.jpg,True
./data/dog.3839.jpg,True
./data/dog.5284.jpg,True
./data/dog.6955.jpg,True
./data/dog.7493.jpg,True
./data/cat.985.jpg,False
./data/cat.10838.jpg,False
./data/dog.8978.jpg,True
./data/dog.1784.jpg,True
./data/cat.11298.jpg,False
./data/cat.2917.jpg,False
./data/cat.10186.jpg,False
./data/dog.3193.jpg,True
./data/cat.8584.jpg,False
./data/dog.4824.jpg,True
./data/cat.9842.jpg,False
./data/cat.4396.jpg,False
./data/cat.5088.jpg,False
./data/dog.1974.jpg,True
./data/cat.7847.jpg,False
./data/cat.6581.jpg,False
./data/dog.952.jpg,True
./data/dog.11843.jpg,True
./data/dog.3805.jpg,True
./data/dog.10585.jpg,True
./data/cat.1588.jpg,False
./data/cat.2081.jpg,False
./data/cat.775.jpg,False
./data/dog.12392.jpg,True
./data/dog.8788.jpg,True
./data/cat.10810.jpg,False
./data/dog.9496.jpg,True
./data/cat.5936.jpg,False
./data/dog.8950.jpg,True
./data/dog.6969.jpg,True
./data/cat.761.jpg,False
./data/cat.2095.jpg,False
./data/dog.12386.jpg,True
./data/cat.10804.jpg,False
./data/dog.9482.jpg,True
./data/cat.5922.jpg,False
./data/dog.8944.jpg,True
./data/dog.11857.jpg,True
./data/dog.3811.jpg,True
./data/dog.10591.jpg,True
./data/cat.7853.jpg,False
./data/cat.6595.jpg,False
./data/dog.946.jpg,True
./data/dog.4818.jpg,True
./data/cat.4382.jpg,False
./data/dog.1960.jpg,True
./data/cat.5513.jpg,False
./data/dog.7646.jpg,True
./data/dog.8575.jpg,True
./data/cat.10435.jpg,False
./data/cat.588.jpg,False
./data/cat.3162.jpg,False
./data/dog.1237.jpg,True
./data/dog.6558.jpg,True
./data/cat.8037.jpg,False
./data/cat.7304.jpg,False
./data/dog.5051.jpg,True
./data/dog.10778.jpg,True
./data/cat.12222.jpg,False
./data/cat.1775.jpg,False
./data/dog.3420.jpg,True
./data/dog.211.jpg,True
./data/cat.9329.jpg,False
./data/dog.11466.jpg,True
./data/dog.4429.jpg,True
./data/dog.11300.jpg,True
./data/dog.3346.jpg,True
./data/dog.577.jpg,True
./data/cat.1013.jpg,False
./data/cat.8989.jpg,False
./data/dog.2058.jpg,True
./data/cat.8751.jpg,False
./data/dog.5737.jpg,True
./data/cat.7462.jpg,False
./data/dog.1551.jpg,True
./data/cat.3604.jpg,False
./data/cat.10353.jpg,False
./data/dog.7120.jpg,True
./data/cat.5275.jpg,False
./data/dog.8213.jpg,True
./data/dog.9119.jpg,True
./data/cat.11059.jpg,False
./data/cat.3610.jpg,False
./data/dog.1545.jpg,True
./data/cat.10347.jpg,False
./data/cat.5261.jpg,False
./data/dog.7134.jpg,True
./data/dog.8207.jpg,True
./data/dog.11314.jpg,True
./data/cat.6768.jpg,False
./data/cat.1007.jpg,False
./data/dog.563.jpg,True
./data/dog.3352.jpg,True
./data/cat.8745.jpg,False
./data/cat.7476.jpg,False
./data/dog.5723.jpg,True
./data/cat.8023.jpg,False
./data/dog.5045.jpg,True
./data/cat.7310.jpg,False
./data/cat.12236.jpg,False
./data/dog.205.jpg,True
./data/dog.3434.jpg,True
./data/cat.1761.jpg,False
./data/dog.11472.jpg,True
./data/dog.7652.jpg,True
./data/cat.5507.jpg,False
./data/dog.8561.jpg,True
./data/cat.10421.jpg,False
./data/cat.2268.jpg,False
./data/dog.1223.jpg,True
./data/cat.3176.jpg,False
./data/cat.4619.jpg,False
./data/cat.7338.jpg,False
./data/dog.10744.jpg,True
./data/cat.1991.jpg,False
./data/dog.2702.jpg,True
./data/cat.1749.jpg,False
./data/dog.4373.jpg,True
./data/cat.6026.jpg,False
./data/cat.9315.jpg,False
./data/dog.8549.jpg,True
./data/dog.12153.jpg,True
./data/cat.2240.jpg,False
./data/cat.10409.jpg,False
./data/cat.11717.jpg,False
./data/dog.9657.jpg,True
./data/dog.6564.jpg,True
./data/cat.4631.jpg,False
./data/dog.9131.jpg,True
./data/cat.4157.jpg,False
./data/dog.6202.jpg,True
./data/cat.3638.jpg,False
./data/cat.11071.jpg,False
./data/cat.2526.jpg,False
./data/cat.5249.jpg,False
./data/cat.6740.jpg,False
./data/dog.4415.jpg,True
./data/cat.9473.jpg,False
./data/cat.6998.jpg,False
./data/dog.2064.jpg,True
./data/dog.10022.jpg,True
./data/dog.11328.jpg,True
./data/dog.4401.jpg,True
./data/cat.6754.jpg,False
./data/cat.9467.jpg,False
./data/dog.2070.jpg,True
./data/dog.10036.jpg,True
./data/cat.8779.jpg,False
./data/dog.9125.jpg,True
./data/dog.6216.jpg,True
./data/cat.4143.jpg,False
./data/dog.1579.jpg,True
./data/cat.11065.jpg,False
./data/cat.2532.jpg,False
./data/dog.7108.jpg,True
./data/dog.12147.jpg,True
./data/cat.2254.jpg,False
./data/cat.11703.jpg,False
./data/dog.9643.jpg,True
./data/cat.4625.jpg,False
./data/dog.6570.jpg,True
./data/dog.10750.jpg,True
./data/dog.5079.jpg,True
./data/cat.1985.jpg,False
